InvoiceLineID,InvoiceNo,StockCode,Quantity,LineUnitPrice
987,537142,22190,1,2.1
988,537143,20685,-1,7.95
989,537154,22837,18,4.65
990,537154,22113,18,3.75
991,537154,22865,24,2.1
992,537154,22867,10,2.1
993,537154,22834,14,2.1
994,537154,22969,36,1.45
995,537154,84029G,6,3.75
996,537154,21479,8,3.75
997,537154,22727,1,3.75
998,537154,84029E,3,3.75
999,537154,22666,12,2.95
1000,537154,22352,3,2.55
1001,537154,21559,4,2.55
1002,537154,20914,4,2.95
1003,537154,22624,4,8.5
1004,537154,82494L,6,2.95
1005,537154,84406B,8,3.25
1006,537154,82482,6,2.55
1007,537154,37370,12,1.25
1008,537154,22988,5,1.25
1009,537154,82494L,6,2.95
1010,537154,22625,4,8.5
1011,537154,82482,6,2.55
1012,537154,22192,1,8.5
1013,537154,22193,1,8.5
1014,537154,22727,1,3.75
1015,537154,22726,5,3.75
1016,537154,22727,1,3.75
1017,537154,22727,2,3.75
1018,537154,22728,3,3.75
1019,537154,22729,2,3.75
1020,537154,22633,2,2.1
1021,537154,22866,5,2.1
1022,537154,82483,16,4.95
1023,537154,85099B,20,1.95
1024,537154,85099C,10,1.95
1025,537154,22467,4,2.55
1026,537154,22748,1,2.1
1027,537154,22747,1,2.1
1028,537154,22746,1,2.1
1029,537154,22745,1,2.1
1030,537154,22900,10,2.95
1031,537154,22654,4,5.95
1032,537154,22198,2,1.65
1033,537154,22376,2,4.25
1034,537154,22374,2,4.25
1035,537154,22371,2,4.25
1036,537154,22645,4,1.45
1037,537154,22644,4,1.45
1038,537154,22646,4,1.45
1039,537154,79321,4,4.95
1040,537154,22141,1,2.1
1041,537154,22747,1,2.1
1042,537154,22746,1,2.1
1043,537154,22748,1,2.1
1044,537154,21787,1,0.85
1045,537154,22745,1,2.1
1046,537154,22147,1,1.45
1047,537154,22742,1,2.95
1048,537154,22563,1,1.25
1049,537154,22910,1,2.95
1050,537154,20977,1,1.25
1051,537154,22086,1,2.95
1052,537154,85099C,10,1.95
1053,537155,62018,1,1.95
1054,537155,20674,1,1.25
1055,537155,22952,2,0.55
1056,537155,21785,1,0.85
1057,537155,21786,1,0.42
1058,537155,20980,1,1.25
1059,537155,20978,1,1.25
1060,537155,20982,6,0.85
1061,537155,10133,3,0.85
1062,537155,21479,1,3.75
1063,537155,21889,2,1.25
1064,537155,22100,1,1.25
1065,537155,85179A,2,4.65
1066,537155,84827,1,0.65
1067,537155,21544,1,0.85
1068,537155,21785,1,0.85
1069,537155,22327,1,2.95
1070,537155,21786,1,0.42
1071,537155,84827,1,0.65
1072,537155,20754,1,2.1
1073,537155,22095,1,1.25
1074,537155,21902,1,0.65
1075,537155,22865,1,2.1
1076,537155,22983,12,0.42
1077,537155,22633,2,2.1
1078,537155,22553,1,1.65
1079,537155,21427,2,2.1
1080,537155,21581,1,2.25
1081,537155,22744,1,2.95
1082,537155,35954,8,0.42
1083,537155,35958,4,0.85
1084,537155,21930,1,1.95
1085,537155,21934,1,1.65
1086,537194,22619,80,3.39
1087,537195,22620,1,1.25
1088,537195,22778,2,3.95
1089,537195,84946,12,1.25
1090,537195,21033,2,2.95
1091,537195,84865,1,8.5
1092,537195,21172,24,1.45
1093,537195,21504,12,0.42
1094,537195,84563A,2,5.95
1095,537195,84563B,1,5.95
1096,537195,22502,2,5.95
1097,537195,21867,1,1.25
1098,537195,21672,6,1.25
1099,537195,21673,12,1.25
1100,537195,37444A,1,2.95
1101,537195,22775,12,1.25
1102,537195,85035B,1,4.25
1103,537195,22775,12,1.25
1104,537195,84378,1,1.25
1105,537195,22637,4,2.55
1106,537195,22891,1,4.25
1107,537195,21899,1,0.65
1108,537195,22083,5,2.95
1109,537195,82613B,1,1.25
1110,537195,82599,5,2.1
1111,537195,21158,1,1.45
1112,537195,22086,2,2.95
1113,537195,85014A,1,5.95
1114,537195,37446,32,1.25
1115,537195,22355,100,0.72
1116,537195,21258,8,10.95
1117,537195,79321,24,4.25
1118,537195,37449,8,8.5
1119,537195,35004C,12,4.65
1120,537197,22843,2,6.75
1121,537197,22842,2,6.75
1122,537197,22961,12,1.45
1123,537197,22962,12,0.85
1124,537197,22963,12,0.85
1125,537197,84997D,6,3.75
1126,537197,22199,4,4.25
1127,537197,22200,4,4.25
1128,537197,22505,4,4.95
1129,537197,22507,4,4.95
1130,537197,84050,6,1.65
1131,537197,85055,4,3.75
1132,537197,84968A,1,12.75
1133,537197,POST,3,18.0
1134,537197,22624,2,8.5
1135,537197,22841,1,0.0
1136,537197,22847,1,16.95
1137,537198,20685,10,6.75
1138,537198,POST,1,18.0
1139,537203,37449,-1,9.95
1140,537203,21424,-1,2.95
1141,537204,22297,6,1.25
1142,537204,22294,6,1.25
1143,537204,22295,5,1.65
1144,537204,22296,5,1.65
1145,537204,22154,12,0.42
1146,537204,22155,10,0.42
1147,537204,22603,5,0.85
1148,537204,22600,5,0.85
1149,537204,22602,5,0.85
1150,537204,22577,5,0.85
1151,537204,22571,5,0.85
1152,537204,22576,5,0.85
1153,537204,22601,3,0.85
1154,537204,21824,10,1.45
1155,537204,21014,5,0.85
1156,537204,21803,10,0.42
1157,537204,21802,15,0.42
1158,537204,21807,10,0.42
1159,537204,21801,10,0.42
1160,537204,21817,6,0.85
1161,537204,21818,6,0.85
1162,537204,21819,6,0.85
1163,537204,21018,15,0.85
1164,537204,84879,8,1.69
1165,537204,20733,3,0.85
1166,537204,22560,1,1.25
1167,537204,22713,12,0.42
1168,537204,22817,12,0.42
1169,537204,22024,12,0.42
1170,537204,22045,25,0.42
1171,537204,16161U,25,0.42
1172,537204,21497,25,0.42
1173,537207,22924,6,0.85
1174,537207,22841,1,7.95
1175,537207,48194,1,7.95
1176,537207,22745,1,2.1
1177,537207,22747,1,2.1
1178,537207,22746,1,2.1
1179,537207,22748,1,2.1
1180,537207,85135B,1,7.95
1181,537207,21756,1,5.95
1182,537207,22311,1,2.95
1183,537207,20750,1,7.95
1184,537207,20979,1,1.25
1185,537207,84692,1,0.42
1186,537207,21791,5,1.25
1187,537207,22069,1,1.65
1188,537207,22088,1,2.95
1189,537207,22313,1,2.95
1190,537207,22635,4,9.95
1191,537207,22960,2,4.25
1192,537207,21034,1,0.95
1193,537207,22636,4,8.5
1194,537207,22838,2,14.95
1195,537207,22427,1,5.95
1196,537209,21115,1,6.75
1197,537209,22107,3,3.75
1198,537209,21616,4,3.75
1199,537209,21467,1,3.75
1200,537209,20750,2,7.95
1201,537209,22096,1,1.25
1202,537209,22150,1,1.95
1203,537209,22147,1,1.45
1204,537209,17090D,1,1.25
1205,537209,22482,1,1.25
1206,537209,21056,1,8.95
1207,537209,20972,1,1.25
1208,537209,22568,2,3.75
1209,537209,22570,1,3.75
1210,537209,21894,1,1.25
1211,537209,22577,3,0.85
1212,537209,20972,2,1.25
1213,537209,85231G,1,0.85
1214,537209,17003,3,0.21
1215,537209,37461,1,1.25
1216,537209,82580,1,0.55
1217,537209,82616C,1,2.95
1218,537209,21564,1,2.95
1219,537209,21874,1,1.25
1220,537209,21484,1,3.45
1221,537209,20768,2,2.55
1222,537209,20914,1,2.95
1223,537209,82486,1,7.95
1224,537209,20749,2,7.95
1225,537209,22474,1,4.95
1226,537209,21112,1,2.95
1227,537209,21850,1,4.95
1228,537209,21719,3,0.85
1229,537209,20655,1,1.25
1230,537209,20615,1,2.1
1231,537209,21122,1,1.25
1232,537209,20659,1,1.25
1233,537209,71459,24,0.85
1234,537209,85114C,2,1.65
1235,537209,20985,1,1.25
1236,537209,21042,2,5.95
1237,537209,20971,1,1.25
1238,537213,20966,1,1.25
1239,537213,20963,1,1.25
1240,537213,85215,1,0.65
1241,537213,21700,2,0.85
1242,537213,20961,1,1.25
1243,537213,21556,1,2.55
1244,537216,22195,12,1.65
1245,537216,22357,4,4.25
1246,537216,22476,4,4.95
1247,537216,71477,24,2.75
1248,537216,84658,6,6.95
1249,537216,82484,10,6.45
1250,537216,22473,4,4.95
1251,537216,47566B,8,4.65
1252,537216,47580,6,2.55
1253,537216,22197,48,0.85
1254,537216,22196,12,0.85
1255,537216,21949,12,1.25
1256,537216,21080,24,0.85
1257,537216,22625,2,8.5
1258,537216,21733,24,2.95
1259,537216,18098C,6,2.95
1260,537216,21906,4,6.75
1261,537216,22198,30,1.65
1262,537217,22849,4,14.95
1263,537217,22847,4,14.95
1264,537217,22927,4,5.95
1265,537217,22926,4,5.95
1266,537225,84795B,4,7.95
1267,537225,79191B,5,0.85
1268,537225,22927,1,5.95
1269,537225,22926,1,5.95
1270,537225,22905,5,2.95
1271,537225,21870,1,1.25
1272,537225,21807,36,0.42
1273,537225,22863,4,2.95
1274,537225,22584,5,2.55
1275,537225,22585,5,1.25
1276,537225,22582,5,2.55
1277,537225,20757,6,0.85
1278,537225,22831,2,2.95
1279,537225,20757,3,0.85
1280,537225,20757,6,0.85
1281,537225,20764,1,3.75
1282,537225,20770,1,2.55
1283,537225,20771,2,2.55
1284,537225,20765,1,3.75
1285,537225,20774,1,1.65
1286,537225,20773,2,1.65
1287,537225,20774,2,1.65
1288,537225,84944,4,4.25
1289,537225,22625,1,8.5
1290,537225,22949,2,1.45
1291,537225,21877,6,1.25
1292,537225,37327,6,1.69
1293,537225,22832,2,10.75
1294,537225,22283,2,7.95
1295,537225,21976,48,0.55
1296,537225,85027L,1,7.95
1297,537225,84849D,1,1.69
1298,537225,84709B,1,5.95
1299,537225,M,1,1.0
1300,537225,79067,1,3.75
1301,537225,22426,2,3.75
1302,537225,22208,5,1.65
1303,537225,21446,2,1.25
1304,537225,21447,2,1.25
1305,537225,22077,1,1.65
1306,537225,85049A,2,1.25
1307,537225,22076,1,1.65
1308,537225,22075,1,1.65
1309,537225,85049A,1,1.25
1310,537225,85049E,1,1.25
1311,537225,85049D,1,1.25
1312,537225,22074,2,1.65
1313,537225,22965,2,2.1
1314,537225,84531A,3,1.95
1315,537225,84531B,3,1.95
1316,537225,22429,2,4.25
1317,537225,85017C,5,0.85
1318,537225,22424,2,12.75
1319,537225,21657,2,6.95
1320,537225,21658,1,3.95
1321,537225,16010,12,0.12
1322,537225,22086,2,2.95
1323,537225,10133,10,0.85
1324,537225,35001W,1,3.49
1325,537225,84707B,1,9.95
1326,537225,15039,12,0.85
1327,537225,21167,50,0.21
1328,537225,22430,2,4.95
1329,537225,51008,10,3.45
1330,537227,22941,2,8.5
1331,537227,22696,6,1.95
1332,537227,22193,2,8.5
1333,537227,21212,120,0.42
1334,537227,21977,48,0.55
1335,537227,84991,48,0.55
1336,537227,21213,48,0.55
1337,537227,21080,12,0.85
1338,537227,22632,48,2.1
1339,537227,22315,12,1.25
1340,537227,21232,12,1.25
1341,537227,15056N,3,5.95
1342,537227,22837,4,4.65
1343,537227,22866,48,2.1
1344,537227,22867,48,2.1
1345,537227,10002,24,0.85
1346,537227,21731,12,1.65
1347,537227,22383,100,1.45
1348,537227,85099B,100,1.65
1349,537227,85014A,3,5.95
1350,537228,22144,12,2.1
1351,537229,22961,12,1.45
1352,537233,22652,20,1.65
1353,537233,22654,6,5.95
1354,537233,21259,2,5.95
1355,537233,22584,24,2.55
1356,537233,82484,12,5.55
1357,537233,22630,24,1.95
1358,537233,22439,24,0.65
1359,537233,21844,12,2.95
1360,537233,22812,24,1.95
1361,537234,22653,-20,1.95
1362,537238,22565,5,0.85
1363,537238,22566,5,0.85
1364,537238,22587,5,0.85
1365,537238,22279,3,1.25
1366,537238,22280,3,1.25
1367,537238,22505,1,4.95
1368,537238,22352,5,2.55
1369,537238,47567B,2,5.95
1370,537238,21042,2,5.95
1371,537238,22469,3,1.65
1372,537238,22652,20,1.65
1373,537238,22470,3,2.95
1374,537238,85099B,5,1.95
1375,537238,21257,2,7.95
1376,537238,22444,24,1.25
1377,537243,22632,12,2.1
1378,537243,22866,12,2.1
1379,537250,84030E,4,4.25
1380,537250,21216,4,4.95
1381,537250,22326,6,2.95
1382,537250,20675,8,1.25
1383,537250,21240,8,0.85
1384,537250,20676,8,1.25
1385,537250,21238,8,0.85
1386,537250,21242,8,1.69
1387,537250,21244,8,1.69
1388,537250,22467,6,2.55
1389,537250,22082,10,1.65
1390,537250,22328,6,2.95
1391,537250,21484,4,3.45
1392,537250,POST,1,18.0
1393,537354,85099B,6,1.95
1394,537354,22385,2,1.95
1395,537354,21930,2,1.95
1396,537354,85099F,6,1.95
1397,537354,21033,2,2.95
1398,537354,22356,2,0.85
1399,537354,20724,5,0.85
1400,537354,22382,2,1.65
1401,537354,20728,2,1.65
1402,537354,20726,2,1.65
1403,537354,20725,2,1.65
1404,537354,22662,2,1.65
1405,537354,20727,2,1.65
1406,537354,22384,2,1.65
1407,537354,22301,2,2.55
1408,537354,22300,2,2.55
1409,537354,21891,2,1.25
1410,537354,21890,2,2.95
1411,537354,22141,1,2.1
1412,537354,22144,3,2.1
1413,537354,22150,2,1.95
1414,537354,21726,1,0.85
1415,537354,21725,1,0.85
1416,537354,21724,2,0.85
1417,537354,21723,1,0.85
1418,537354,21722,1,0.85
1419,537354,21721,1,0.85
1420,537354,21720,1,0.85
1421,537354,21719,1,0.85
1422,537354,22563,1,1.25
1423,537354,22562,1,1.25
1424,537354,22564,1,1.25
1425,537354,84536A,6,0.42
1426,537354,22909,4,0.85
1427,537354,22348,1,0.85
1428,537354,22812,2,1.95
1429,537354,22733,3,1.25
1430,537354,84347,4,2.55
1431,537365,22652,10,1.65
1432,537365,22423,3,12.75
1433,537365,85152,12,2.1
1434,537365,22381,10,2.1
1435,537365,22386,10,1.95
1436,537365,21930,10,1.95
1437,537365,20914,6,2.95
1438,537365,21931,10,1.95
1439,537365,21928,10,1.95
1440,537365,21175,12,2.1
1441,537365,21166,12,1.95
1442,537365,82600,6,2.1
1443,537365,21181,12,2.1
1444,537365,21080,12,0.85
1445,537365,20713,10,1.95
1446,537365,20711,10,1.95
1447,537365,48194,2,7.95
1448,537365,85099F,10,1.95
1449,537365,85014B,4,5.95
1450,537365,20712,10,1.95
1451,537365,85099B,20,1.95
1452,537366,22569,10,3.75
1453,537366,22568,9,3.75
1454,537366,21034,1,0.95
1455,537366,22570,13,3.75
1456,537366,22751,4,3.75
1457,537366,22750,5,3.75
1458,537366,22749,5,3.75
1459,537366,22940,12,4.25
1460,537366,22436,10,0.65
1461,537366,22150,4,1.95
1462,537366,22149,16,2.1
1463,537366,22144,17,2.1
1464,537367,82582,12,2.1
1465,537372,48187,4,7.95
1466,537372,48111,1,7.95
1467,537372,21523,2,7.95
1468,537372,21524,2,7.95
1469,537372,48185,1,7.95
1470,537372,21818,4,0.85
1471,537372,21819,4,0.85
1472,537372,21166,3,1.95
1473,537372,21165,3,1.69
1474,537372,21181,2,2.1
1475,537372,85150,2,2.55
1476,537372,85099B,1,1.95
1477,537372,22386,1,1.95
1478,537372,21931,2,1.95
1479,537372,20713,2,1.95
1480,537372,22837,2,4.65
1481,537372,22158,5,2.95
1482,537372,85020,8,2.1
1483,537372,22646,4,1.45
1484,537372,47591D,8,1.95
1485,537372,37448,8,1.49
1486,537372,22059,4,1.49
1487,537381,22865,10,2.1
1488,537381,22632,24,2.1
1489,537381,22633,20,2.1
1490,537381,22867,24,2.1
1491,537381,22601,17,0.85
1492,537381,22603,19,0.85
1493,537381,22158,3,2.95
1494,537381,22151,24,0.42
1495,537381,22154,48,0.42
1496,537381,22838,1,14.95
1497,537381,22112,3,4.95
1498,537381,22111,3,4.95
1499,537381,84029E,6,3.75
1500,537381,22130,42,0.85
1501,537381,22576,48,0.85
1502,537381,21807,36,0.42
1503,537381,22162,8,2.95
1504,537381,22700,6,2.95
1505,537381,85038,6,2.1
1506,537381,85231B,6,0.85
1507,537381,22618,3,9.95
1508,537381,47591B,6,1.65
1509,537381,22367,6,1.95
1510,537381,20914,3,2.95
1511,537382,22727,3,3.75
1512,537382,22728,1,3.75
1513,537382,22730,1,3.75
1514,537382,22729,2,3.75
1515,537382,22726,3,3.75
1516,537382,84029E,2,3.75
1517,537382,22837,4,4.65
1518,537382,21485,2,4.95
1519,537382,21481,2,2.95
1520,537382,22114,2,3.95
1521,537382,22111,2,4.95
1522,537382,22113,4,3.75
1523,537382,10124A,4,0.42
1524,537382,84347,6,2.55
1525,537382,21587,2,2.55
1526,537382,84692,6,0.42
1527,537382,22075,4,1.65
1528,537382,20979,2,1.25
1529,537382,20975,2,0.65
1530,537382,22445,2,2.95
1531,537382,21644,2,1.25
1532,537382,84625A,4,2.95
1533,537382,21744,4,2.95
1534,537382,22834,7,2.1
1535,537382,22866,7,2.1
1536,537382,22632,4,2.1
1537,537382,22867,4,2.1
1538,537382,22906,4,1.65
1539,537382,22086,6,2.95
1540,537382,85231B,4,0.85
1541,537382,20668,24,0.12
1542,537382,85231G,3,0.85
1543,537382,22842,1,6.75
1544,537382,22739,3,1.65
1545,537382,22736,3,1.65
1546,537382,22753,1,0.85
1547,537382,22754,1,0.85
1548,537382,22754,1,0.85
1549,537382,22755,2,0.85
1550,537382,21018,1,0.85
1551,537382,22843,1,6.75
1552,537382,21018,3,0.85
1553,537382,35953,1,1.25
1554,537382,35953,1,1.25
1555,537382,21817,3,0.85
1556,537382,21818,2,0.85
1557,537382,21811,1,1.25
1558,537382,22336,3,0.65
1559,537382,21818,2,0.85
1560,537382,21819,2,0.85
1561,537382,21811,1,1.25
1562,537382,85199S,2,0.42
1563,537382,22572,6,0.85
1564,537382,22335,2,0.65
1565,537382,22295,1,1.65
1566,537382,22988,12,1.25
1567,537382,22810,6,2.95
1568,537382,22912,6,4.95
1569,537388,85123A,12,2.95
1570,537388,84978,12,1.25
1571,537388,21260,12,3.25
1572,537388,22457,6,2.95
1573,537388,21790,12,0.85
1574,537388,21888,4,3.75
1575,537388,20725,20,1.65
1576,537388,20726,10,1.65
1577,537388,20727,20,1.65
1578,537388,20728,10,1.65
1579,537388,22382,10,1.65
1580,537388,22383,10,1.65
1581,537388,22384,20,1.65
1582,537388,22469,12,1.65
1583,537388,22470,6,2.95
1584,537388,22662,10,1.65
1585,537388,82583,12,2.1
1586,537388,22674,12,1.25
1587,537393,21471,6,3.75
1588,537393,85014A,6,5.95
1589,537393,72760B,2,9.95
1590,537393,84946,36,1.25
1591,537393,47570B,2,10.65
1592,537393,21445,12,1.25
1593,537393,21447,12,1.25
1594,537393,22837,24,4.65
1595,537393,22909,24,0.85
1596,537393,84029E,24,3.39
1597,537393,85123A,32,2.55
1598,537393,84879,48,1.69
1599,537393,82483,16,4.95
1600,537393,22867,96,1.85
1601,537393,22865,96,1.85
1602,537393,22835,24,4.25
1603,537393,22834,48,2.1
1604,537393,22694,24,2.1
1605,537393,22666,24,2.55
1606,537393,22654,12,5.95
1607,537393,22653,24,1.95
1608,537393,22652,24,1.65
1609,537393,22633,48,2.1
1610,537393,22630,24,1.95
1611,537393,22629,24,1.95
1612,537393,22441,24,2.1
1613,537393,22178,48,1.25
1614,537393,22169,8,7.65
1615,537393,22114,24,3.45
1616,537393,22112,24,4.25
1617,537393,21874,24,1.25
1618,537393,21485,48,4.25
1619,537393,21481,36,2.55
1620,537393,21479,24,3.39
1621,537394,22558,12,1.49
1622,537394,22962,12,0.85
1623,537394,22963,12,0.85
1624,537394,22960,6,4.25
1625,537394,22961,12,1.45
1626,537395,20983,1,0.85
1627,537395,21100,1,1.65
1628,537395,21479,2,3.75
1629,537395,84029G,1,3.75
1630,537395,22114,1,3.95
1631,537395,22086,1,2.95
1632,537395,22804,1,2.95
1633,537395,21558,1,2.55
1634,537395,22952,1,0.55
1635,537395,21733,2,2.95
1636,537395,85123A,2,2.95
1637,537395,84849B,2,1.69
1638,537395,22909,2,0.85
1639,537395,22733,2,1.25
1640,537395,22952,1,0.55
1641,537395,20973,1,0.65
1642,537395,20979,1,1.25
1643,537395,20978,2,1.25
1644,537395,20981,1,0.85
1645,537395,20975,2,0.65
1646,537395,20974,3,0.65
1647,537395,20982,3,0.85
1648,537395,21175,2,2.1
1649,537395,82600,1,2.1
1650,537395,82599,2,2.1
1651,537395,85152,2,2.1
1652,537395,22632,1,2.1
1653,537395,21169,1,1.69
1654,537395,82552,1,1.45
1655,537395,82551,1,1.45
1656,537395,21904,1,2.1
1657,537395,21181,1,2.1
1658,537395,21903,1,2.1
1659,537395,22911,1,2.95
1660,537395,22085,1,2.95
1661,537395,22659,1,1.95
1662,537395,21872,2,1.25
1663,537395,21877,2,1.25
1664,537395,21870,2,1.25
1665,537395,21876,1,1.25
1666,537395,21870,2,1.25
1667,537395,21874,3,1.25
1668,537395,22866,1,2.1
1669,537395,22632,1,2.1
1670,537395,22865,1,2.1
1671,537395,22867,2,2.1
1672,537395,22633,6,2.1
1673,537395,22630,1,1.95
1674,537395,22659,1,1.95
1675,537395,84924A,1,3.75
1676,537395,22726,1,3.75
1677,537395,22728,1,3.75
1678,537395,22730,1,3.75
1679,537402,22926,-4,5.95
1680,537402,22927,-4,5.95
1681,537402,22849,-4,14.95
1682,537402,22847,-4,14.95
1683,537402,47580,-6,2.55
1684,537402,22196,-12,0.85
1685,537405,79321,30,4.25
1686,537405,22173,2,2.95
1687,537405,82484,3,6.45
1688,537405,22555,1,1.65
1689,537405,22551,1,1.65
1690,537405,22556,1,1.65
1691,537405,85014A,1,5.95
1692,537405,15044C,1,2.95
1693,537405,15044B,1,2.95
1694,537405,20966,2,1.25
1695,537405,21361,1,12.75
1696,537405,79302M,1,2.95
1697,537405,22835,1,4.65
1698,537405,20713,1,1.95
1699,537405,22385,1,1.95
1700,537405,21930,1,1.95
1701,537405,22355,6,0.85
1702,537405,21935,3,1.65
1703,537405,21931,2,1.95
1704,537405,22763,1,9.95
1705,537405,21669,17,1.25
1706,537405,22755,1,0.85
1707,537405,21479,2,3.75
1708,537405,85132A,2,9.95
1709,537405,35954,3,0.42
1710,537405,22739,1,1.65
1711,537405,21479,1,3.75
1712,537405,22114,1,3.95
1713,537405,21217,1,9.95
1714,537405,21484,1,3.45
1715,537405,22580,1,5.95
1716,537405,35004B,1,5.45
1717,537405,22087,1,2.95
1718,537405,22041,1,2.55
1719,537405,22673,1,1.25
1720,537405,85045,1,4.95
1721,537405,22839,1,14.95
1722,537405,84352,1,16.95
1723,537405,22904,1,2.95
1724,537405,21623,1,9.95
1725,537405,22568,2,3.75
1726,537405,20972,1,1.25
1727,537405,21784,1,9.95
1728,537405,22788,2,9.95
1729,537405,22174,1,1.65
1730,537405,20668,24,0.12
1731,537406,22926,-4,5.95
1732,537406,22927,-4,5.95
1733,537406,22847,-4,14.95
1734,537406,22849,-4,14.95
1735,537407,47580,6,2.55
1736,537407,22927,4,5.95
1737,537407,22926,4,5.95
1738,537407,22849,4,14.95
1739,537407,22847,4,14.95
1740,537407,22196,12,0.85
1741,537408,47580,-6,2.55
1742,537408,22196,-12,0.85
1743,537414,POST,-1,4.41
1744,537414,22086,-6,2.95
1745,537429,21830,24,0.42
1746,537429,22535,2,0.42
1747,537429,22536,2,0.42
1748,537429,22419,2,0.42
1749,537429,84536A,2,0.42
1750,537429,22489,8,0.42
1751,537429,20975,2,0.65
1752,537429,16169K,25,0.42
1753,537429,20719,6,0.85
1754,537429,22355,4,0.85
1755,537429,21034,1,0.95
1756,537429,21915,10,1.25
1757,537429,85227,1,0.85
1758,537429,22531,2,0.42
1759,537429,22537,2,0.42
1760,537429,22536,1,0.42
1761,537429,22532,1,0.42
1762,537429,21791,2,1.25
1763,537429,22659,2,1.95
1764,537429,84970S,12,0.85
1765,537429,22549,8,1.45
1766,537448,21756,6,6.6
1767,537456,22469,402,1.93
1768,537456,22470,378,3.21
1769,537458,22633,12,2.1
1770,537458,22867,12,2.1
1771,537458,84029E,4,3.75
1772,537458,85038,6,2.1
1773,537458,22837,4,4.65
1774,537458,22866,24,2.1
1775,537458,21479,4,3.75
1776,537458,21485,6,4.95
1777,537458,22111,6,4.95
1778,537458,22112,3,4.95
1779,537458,84029G,4,3.75
1780,537458,84030E,4,4.25
1781,537458,22632,12,2.1
1782,537463,22961,12,1.45
1783,537463,21224,10,1.25
1784,537463,22326,18,2.95
1785,537463,21124,24,1.25
1786,537463,21121,24,1.25
1787,537463,21137,4,3.75
1788,537463,22041,6,2.55
1789,537463,22037,12,0.42
1790,537463,22027,12,0.42
1791,537463,21506,12,0.42
1792,537463,21064,4,5.95
1793,537463,21238,16,0.85
1794,537463,22191,2,8.5
1795,537463,22352,6,2.55
1796,537463,21559,6,2.55
1797,537463,22181,12,0.85
1798,537463,21700,12,0.85
1799,537463,20719,10,0.85
1800,537463,21680,12,0.85
1801,537463,22554,12,1.65
1802,537463,21212,24,0.55
1803,537463,22312,24,2.95
1804,537463,22313,18,2.95
1805,537463,22301,18,2.55
1806,537463,22300,12,2.55
1807,537463,22894,4,8.5
1808,537463,22365,2,7.95
1809,537463,20682,6,3.25
1810,537463,20681,6,3.25
1811,537463,84692,25,0.42
