invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total,flag_zero_price,flag_zero_total,flag_negative_quantity,flag_negative_line_total,flag_negative_invoice_total,flag_cancel_sign_mismatch,flag_duplicate_like_line,flag_outlier_invoice_total,flag_outlier_quantity,flag_outlier_line_unit_price,flag_outlier_line_total
216,536591,2010-12-01 16:57:00,14606,False,198.32,21427,1,2.1,2.1,False,False,False,False,False,False,False,False,False,False,False
217,536591,2010-12-01 16:57:00,14606,False,198.32,22135,1,0.42,0.42,False,False,False,False,False,False,False,False,False,False,False
218,536591,2010-12-01 16:57:00,14606,False,198.32,90214M,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
219,536591,2010-12-01 16:57:00,14606,False,198.32,90214V,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
220,536591,2010-12-01 16:57:00,14606,False,198.32,90214S,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
221,536591,2010-12-01 16:57:00,14606,False,198.32,90214J,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
222,536591,2010-12-01 16:57:00,14606,False,198.32,22386,1,1.95,1.95,False,False,False,False,False,False,False,False,False,False,False
223,536591,2010-12-01 16:57:00,14606,False,198.32,22378,1,2.1,2.1,False,False,False,False,False,False,False,False,False,False,False
224,536591,2010-12-01 16:57:00,14606,False,198.32,20750,1,7.95,7.95,False,False,False,False,False,False,False,False,False,True,False
225,536591,2010-12-01 16:57:00,14606,False,198.32,21888,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
226,536591,2010-12-01 16:57:00,14606,False,198.32,22321,1,0.85,0.85,False,False,False,False,False,False,False,False,False,False,False
227,536591,2010-12-01 16:57:00,14606,False,198.32,21789,1,0.85,0.85,False,False,False,False,False,False,False,False,False,False,False
228,536591,2010-12-01 16:57:00,14606,False,198.32,21238,1,0.85,0.85,False,False,False,False,False,False,False,False,False,False,False
229,536591,2010-12-01 16:57:00,14606,False,198.32,21629,1,7.95,7.95,False,False,False,False,False,False,False,False,False,True,False
230,536591,2010-12-01 16:57:00,14606,False,198.32,22379,1,2.1,2.1,False,False,False,False,False,False,False,False,False,False,False
231,536591,2010-12-01 16:57:00,14606,False,198.32,72807C,2,4.25,8.5,False,False,False,False,False,False,False,False,False,False,False
232,536591,2010-12-01 16:57:00,14606,False,198.32,22497,1,4.25,4.25,False,False,False,False,False,False,False,False,False,False,False
233,536591,2010-12-01 16:57:00,14606,False,198.32,21850,1,4.95,4.95,False,False,False,False,False,False,False,False,False,False,False
234,536591,2010-12-01 16:57:00,14606,False,198.32,20978,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
235,536591,2010-12-01 16:57:00,14606,False,198.32,20768,1,2.55,2.55,False,False,False,False,False,False,False,False,False,False,False
236,536591,2010-12-01 16:57:00,14606,False,198.32,22081,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
237,536591,2010-12-01 16:57:00,14606,False,198.32,20780,1,5.49,5.49,False,False,False,False,False,False,False,False,False,False,False
238,536591,2010-12-01 16:57:00,14606,False,198.32,51014C,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
239,536591,2010-12-01 16:57:00,14606,False,198.32,21398,1,2.1,2.1,False,False,False,False,False,False,False,False,False,False,False
240,536591,2010-12-01 16:57:00,14606,False,198.32,22476,2,4.95,9.9,False,False,False,False,False,False,False,False,False,False,False
241,536591,2010-12-01 16:57:00,14606,False,198.32,21643,3,1.25,3.75,False,False,False,False,False,False,False,False,False,False,False
242,536591,2010-12-01 16:57:00,14606,False,198.32,72741,27,1.45,39.15,False,False,False,False,False,False,False,False,False,False,False
243,536591,2010-12-01 16:57:00,14606,False,198.32,21620,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
244,536591,2010-12-01 16:57:00,14606,False,198.32,37449,1,9.95,9.95,False,False,False,False,False,False,False,False,False,True,False
245,536591,2010-12-01 16:57:00,14606,False,198.32,22260,5,0.85,4.25,False,False,False,False,False,False,False,False,False,False,False
246,536591,2010-12-01 16:57:00,14606,False,198.32,22136,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
247,536591,2010-12-01 16:57:00,14606,False,198.32,47591B,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
248,536591,2010-12-01 16:57:00,14606,False,198.32,21041,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
249,536591,2010-12-01 16:57:00,14606,False,198.32,21035,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
250,536591,2010-12-01 16:57:00,14606,False,198.32,85064,2,5.45,10.9,False,False,False,False,False,False,False,False,False,False,False
251,536591,2010-12-01 16:57:00,14606,False,198.32,22121,2,5.95,11.9,False,False,False,False,False,False,False,False,False,False,False
252,536591,2010-12-01 16:57:00,14606,False,198.32,21488,1,3.95,3.95,False,False,False,False,False,False,False,False,False,False,False
253,536591,2010-12-01 16:57:00,14606,False,198.32,21484,2,3.45,6.9,False,False,False,False,False,False,False,False,False,False,False
254,536591,2010-12-01 16:57:00,14606,False,198.32,22357,1,4.25,4.25,False,False,False,False,False,False,False,False,False,False,False
255,536591,2010-12-01 16:57:00,14606,False,198.32,21985,4,0.29,1.16,False,False,False,False,False,False,False,False,False,False,False
256,536599,2010-12-02 07:49:00,15694,False,306.4,22968,8,8.5,68.0,False,False,False,False,False,False,False,False,False,True,True
257,536599,2010-12-02 07:49:00,15694,False,306.4,22727,4,3.75,15.0,False,False,False,False,False,False,False,False,False,False,False
258,536599,2010-12-02 07:49:00,15694,False,306.4,22726,12,3.75,45.0,False,False,False,False,False,False,False,False,False,False,False
259,536599,2010-12-02 07:49:00,15694,False,306.4,84945,36,0.85,30.6,False,False,False,False,False,False,False,False,True,False,False
260,536599,2010-12-02 07:49:00,15694,False,306.4,20749,12,6.35,76.19999999999999,False,False,False,False,False,False,False,False,False,False,True
261,536599,2010-12-02 07:49:00,15694,False,306.4,21056,8,8.95,71.6,False,False,False,False,False,False,False,False,False,True,True
262,536618,2010-12-02 10:17:00,17017,False,780.12,20975,24,0.65,15.6,False,False,False,False,False,False,False,False,False,False,False
263,536618,2010-12-02 10:17:00,17017,False,780.12,21592,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
264,536618,2010-12-02 10:17:00,17017,False,780.12,22551,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
265,536618,2010-12-02 10:17:00,17017,False,780.12,22555,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
266,536618,2010-12-02 10:17:00,17017,False,780.12,22556,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
267,536618,2010-12-02 10:17:00,17017,False,780.12,22197,48,0.85,40.8,False,False,False,False,False,False,False,False,True,False,False
268,536618,2010-12-02 10:17:00,17017,False,780.12,22198,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
269,536618,2010-12-02 10:17:00,17017,False,780.12,22418,24,0.85,20.4,False,False,False,False,False,False,False,False,False,False,False
270,536618,2010-12-02 10:17:00,17017,False,780.12,21791,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
271,536618,2010-12-02 10:17:00,17017,False,780.12,21914,36,1.25,45.0,False,False,False,False,False,False,False,False,True,False,False
272,536618,2010-12-02 10:17:00,17017,False,780.12,21915,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
273,536618,2010-12-02 10:17:00,17017,False,780.12,22440,40,0.42,16.8,False,False,False,False,False,False,False,False,True,False,False
274,536618,2010-12-02 10:17:00,17017,False,780.12,22434,16,1.95,31.2,False,False,False,False,False,False,False,False,False,False,False
275,536618,2010-12-02 10:17:00,17017,False,780.12,22466,24,1.95,46.8,False,False,False,False,False,False,False,False,False,False,False
276,536618,2010-12-02 10:17:00,17017,False,780.12,22564,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
277,536618,2010-12-02 10:17:00,17017,False,780.12,84077,48,0.29,13.919999999999998,False,False,False,False,False,False,False,False,True,False,False
278,536618,2010-12-02 10:17:00,17017,False,780.12,84375,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
279,536618,2010-12-02 10:17:00,17017,False,780.12,22909,36,0.85,30.6,False,False,False,False,False,False,False,False,True,False,False
280,536618,2010-12-02 10:17:00,17017,False,780.12,22910,40,2.55,102.0,False,False,False,False,False,False,False,False,True,False,True
281,536618,2010-12-02 10:17:00,17017,False,780.12,22943,24,4.25,102.0,False,False,False,False,False,False,False,False,False,False,True
282,536618,2010-12-02 10:17:00,17017,False,780.12,22952,48,0.55,26.4,False,False,False,False,False,False,False,False,True,False,False
283,536619,2010-12-02 10:18:00,17017,False,97.2,22960,12,3.75,45.0,False,False,False,False,False,False,False,False,False,False,False
284,536619,2010-12-02 10:18:00,17017,False,97.2,22961,36,1.45,52.2,False,False,False,False,False,False,False,False,True,False,True
285,536622,2010-12-02 10:37:00,12471,True,-17.0,22752,-2,8.5,-17.0,False,False,True,True,True,False,False,False,False,True,False
286,536623,2010-12-02 10:39:00,15601,False,768.38,21355,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
287,536623,2010-12-02 10:39:00,15601,False,768.38,21756,6,5.95,35.7,False,False,False,False,False,False,False,False,False,False,False
288,536623,2010-12-02 10:39:00,15601,False,768.38,21518,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
289,536623,2010-12-02 10:39:00,15601,False,768.38,21520,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
290,536623,2010-12-02 10:39:00,15601,False,768.38,21506,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
291,536623,2010-12-02 10:39:00,15601,False,768.38,22023,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
292,536623,2010-12-02 10:39:00,15601,False,768.38,21519,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
293,536623,2010-12-02 10:39:00,15601,False,768.38,22037,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
294,536623,2010-12-02 10:39:00,15601,False,768.38,22029,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
295,536623,2010-12-02 10:39:00,15601,False,768.38,22030,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
296,536623,2010-12-02 10:39:00,15601,False,768.38,22027,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
297,536623,2010-12-02 10:39:00,15601,False,768.38,22983,24,0.42,10.08,False,False,False,False,False,False,False,False,False,False,False
298,536623,2010-12-02 10:39:00,15601,False,768.38,22718,24,0.42,10.08,False,False,False,False,False,False,False,False,False,False,False
299,536623,2010-12-02 10:39:00,15601,False,768.38,22717,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
300,536623,2010-12-02 10:39:00,15601,False,768.38,22712,24,0.42,10.08,False,False,False,False,False,False,False,False,False,False,False
301,536623,2010-12-02 10:39:00,15601,False,768.38,22028,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
302,536623,2010-12-02 10:39:00,15601,False,768.38,22815,24,0.42,10.08,False,False,False,False,False,False,False,False,False,False,False
303,536623,2010-12-02 10:39:00,15601,False,768.38,72818,24,0.85,20.4,False,False,False,False,False,False,False,False,False,False,False
304,536623,2010-12-02 10:39:00,15601,False,768.38,22697,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
305,536623,2010-12-02 10:39:00,15601,False,768.38,21670,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
306,536623,2010-12-02 10:39:00,15601,False,768.38,21669,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
307,536623,2010-12-02 10:39:00,15601,False,768.38,21671,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
308,536623,2010-12-02 10:39:00,15601,False,768.38,21673,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
309,536623,2010-12-02 10:39:00,15601,False,768.38,21672,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
310,536623,2010-12-02 10:39:00,15601,False,768.38,22771,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
311,536623,2010-12-02 10:39:00,15601,False,768.38,22775,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
312,536623,2010-12-02 10:39:00,15601,False,768.38,22772,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
313,536623,2010-12-02 10:39:00,15601,False,768.38,22774,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
314,536623,2010-12-02 10:39:00,15601,False,768.38,48185,4,7.95,31.8,False,False,False,False,False,False,False,False,False,True,False
315,536623,2010-12-02 10:39:00,15601,False,768.38,48187,4,7.95,31.8,False,False,False,False,False,False,False,False,False,True,False
316,536623,2010-12-02 10:39:00,15601,False,768.38,82494L,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
317,536623,2010-12-02 10:39:00,15601,False,768.38,22245,24,0.85,20.4,False,False,False,False,False,False,False,False,False,False,False
318,536623,2010-12-02 10:39:00,15601,False,768.38,84755,32,0.65,20.8,False,False,False,False,False,False,False,False,True,False,False
319,536623,2010-12-02 10:39:00,15601,False,768.38,22460,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
320,536623,2010-12-02 10:39:00,15601,False,768.38,84970L,24,0.95,22.8,False,False,False,False,False,False,False,False,False,False,False
321,536623,2010-12-02 10:39:00,15601,False,768.38,22432,6,1.95,11.7,False,False,False,False,False,False,False,False,False,False,False
322,536623,2010-12-02 10:39:00,15601,False,768.38,22433,6,1.95,11.7,False,False,False,False,False,False,False,False,False,False,False
323,536623,2010-12-02 10:39:00,15601,False,768.38,22431,6,1.95,11.7,False,False,False,False,False,False,False,False,False,False,False
324,536623,2010-12-02 10:39:00,15601,False,768.38,84674,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
325,536623,2010-12-02 10:39:00,15601,False,768.38,82486,4,7.95,31.8,False,False,False,False,False,False,False,False,False,True,False
326,536623,2010-12-02 10:39:00,15601,False,768.38,82483,4,5.95,23.8,False,False,False,False,False,False,False,False,False,False,False
327,536623,2010-12-02 10:39:00,15601,False,768.38,21068,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
328,536623,2010-12-02 10:39:00,15601,False,768.38,21069,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
329,536623,2010-12-02 10:39:00,15601,False,768.38,21070,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
